Time    Source  Destination PacketType  FlitID  PacketID    FlitPosition    IsHead  IsTail  
53742   41      14          ANY         18043   578         5/31            0       0       
53743   41      14          ANY         18044   578         6/31            0       0       
53745   41      14          ANY         18045   578         7/31            0       0       
53746   41      14          ANY         18046   578         8/31            0       0       
53748   41      14          ANY         18047   578         9/31            0       0       
53749   41      14          ANY         18048   578         10/31           0       0       
53751   41      14          ANY         18049   578         11/31           0       0       
53752   41      14          ANY         18050   578         12/31           0       0       
53754   41      14          ANY         18051   578         13/31           0       0       
53756   41      14          ANY         18052   578         14/31           0       0       
53757   41      14          ANY         18053   578         15/31           0       0       
53759   41      14          ANY         18054   578         16/31           0       0       
53760   41      14          ANY         18055   578         17/31           0       0       
53762   41      14          ANY         18056   578         18/31           0       0       
53763   41      14          ANY         18057   578         19/31           0       0       
53765   41      14          ANY         18058   578         20/31           0       0       
53767   41      14          ANY         18059   578         21/31           0       0       
53768   41      14          ANY         18060   578         22/31           0       0       
53770   41      14          ANY         18061   578         23/31           0       0       
53771   41      14          ANY         18062   578         24/31           0       0       
53773   41      14          ANY         18063   578         25/31           0       0       
53774   41      14          ANY         18064   578         26/31           0       0       
53776   41      14          ANY         18065   578         27/31           0       0       
53778   41      14          ANY         18066   578         28/31           0       0       
53779   41      14          ANY         18067   578         29/31           0       0       
53781   41      14          ANY         18068   578         30/31           0       0       
53782   41      14          ANY         18069   578         31/31           0       1       
53784   22      14          ANY         18070   579         0/31            1       0       
53785   22      14          ANY         18071   579         1/31            0       0       
53787   22      14          ANY         18072   579         2/31            0       0       
53788   22      14          ANY         18073   579         3/31            0       0       
53790   22      14          ANY         18074   579         4/31            0       0       
53792   22      14          ANY         18075   579         5/31            0       0       
53793   22      14          ANY         18076   579         6/31            0       0       
53795   22      14          ANY         18077   579         7/31            0       0       
53796   22      14          ANY         18078   579         8/31            0       0       
53798   22      14          ANY         18079   579         9/31            0       0       
53799   22      14          ANY         18080   579         10/31           0       0       
53801   22      14          ANY         18081   579         11/31           0       0       
53802   22      14          ANY         18082   579         12/31           0       0       
53804   22      14          ANY         18083   579         13/31           0       0       
53806   22      14          ANY         18084   579         14/31           0       0       
53807   22      14          ANY         18085   579         15/31           0       0       
53809   22      14          ANY         18086   579         16/31           0       0       
53810   22      14          ANY         18087   579         17/31           0       0       
53812   22      14          ANY         18088   579         18/31           0       0       
53813   22      14          ANY         18089   579         19/31           0       0       
53815   22      14          ANY         18090   579         20/31           0       0       
53817   22      14          ANY         18091   579         21/31           0       0       
53818   22      14          ANY         18092   579         22/31           0       0       
53820   22      14          ANY         18093   579         23/31           0       0       
53821   22      14          ANY         18094   579         24/31           0       0       
53823   22      14          ANY         18095   579         25/31           0       0       
53824   22      14          ANY         18096   579         26/31           0       0       
53826   22      14          ANY         18097   579         27/31           0       0       
53828   22      14          ANY         18098   579         28/31           0       0       
53829   22      14          ANY         18099   579         29/31           0       0       
53831   22      14          ANY         18100   579         30/31           0       0       
53832   22      14          ANY         18101   579         31/31           0       1       
53834   4       11          ANY         18102   580         0/35            1       0       
53835   4       11          ANY         18103   580         1/35            0       0       
53837   4       11          ANY         18104   580         2/35            0       0       
53838   4       11          ANY         18105   580         3/35            0       0       
53840   4       11          ANY         18106   580         4/35            0       0       
53842   4       11          ANY         18107   580         5/35            0       0       
53843   4       11          ANY         18108   580         6/35            0       0       
53845   4       11          ANY         18109   580         7/35            0       0       
53846   4       11          ANY         18110   580         8/35            0       0       
53848   4       11          ANY         18111   580         9/35            0       0       
53849   4       11          ANY         18112   580         10/35           0       0       
53851   4       11          ANY         18113   580         11/35           0       0       
53852   4       11          ANY         18114   580         12/35           0       0       
53854   4       11          ANY         18115   580         13/35           0       0       
53856   4       11          ANY         18116   580         14/35           0       0       
53857   4       11          ANY         18117   580         15/35           0       0       
53859   4       11          ANY         18118   580         16/35           0       0       
53860   4       11          ANY         18119   580         17/35           0       0       
53862   4       11          ANY         18120   580         18/35           0       0       
53863   4       11          ANY         18121   580         19/35           0       0       
53865   4       11          ANY         18122   580         20/35           0       0       
53867   4       11          ANY         18123   580         21/35           0       0       
53868   4       11          ANY         18124   580         22/35           0       0       
53870   4       11          ANY         18125   580         23/35           0       0       
53871   4       11          ANY         18126   580         24/35           0       0       
53873   4       11          ANY         18127   580         25/35           0       0       
53874   4       11          ANY         18128   580         26/35           0       0       
53876   4       11          ANY         18129   580         27/35           0       0       
53878   4       11          ANY         18130   580         28/35           0       0       
53879   4       11          ANY         18131   580         29/35           0       0       
53881   4       11          ANY         18132   580         30/35           0       0       
53882   4       11          ANY         18133   580         31/35           0       0       
53884   4       11          ANY         18134   580         32/35           0       0       
53885   4       11          ANY         18135   580         33/35           0       0       
53887   4       11          ANY         18136   580         34/35           0       0       
53888   4       11          ANY         18137   580         35/35           0       1       
53890   2       11          ANY         18138   581         0/31            1       0       
53892   2       11          ANY         18139   581         1/31            0       0       
53893   2       11          ANY         18140   581         2/31            0       0       
53895   2       11          ANY         18141   581         3/31            0       0       
53896   2       11          ANY         18142   581         4/31            0       0       
53898   2       11          ANY         18143   581         5/31            0       0       
53899   2       11          ANY         18144   581         6/31            0       0       
53901   2       11          ANY         18145   581         7/31            0       0       
53902   2       11          ANY         18146   581         8/31            0       0       
53904   2       11          ANY         18147   581         9/31            0       0       
53906   2       11          ANY         18148   581         10/31           0       0       
53907   2       11          ANY         18149   581         11/31           0       0       
53909   2       11          ANY         18150   581         12/31           0       0       
53910   2       11          ANY         18151   581         13/31           0       0       
53912   2       11          ANY         18152   581         14/31           0       0       
53913   2       11          ANY         18153   581         15/31           0       0       
53915   2       11          ANY         18154   581         16/31           0       0       
53917   2       11          ANY         18155   581         17/31           0       0       
53918   2       11          ANY         18156   581         18/31           0       0       
53920   2       11          ANY         18157   581         19/31           0       0       
53921   2       11          ANY         18158   581         20/31           0       0       
53923   2       11          ANY         18159   581         21/31           0       0       
53924   2       11          ANY         18160   581         22/31           0       0       
53926   2       11          ANY         18161   581         23/31           0       0       
53928   2       11          ANY         18162   581         24/31           0       0       
53929   2       11          ANY         18163   581         25/31           0       0       
53931   2       11          ANY         18164   581         26/31           0       0       
53932   2       11          ANY         18165   581         27/31           0       0       
53934   2       11          ANY         18166   581         28/31           0       0       
53935   2       11          ANY         18167   581         29/31           0       0       
53937   2       11          ANY         18168   581         30/31           0       0       
53938   2       11          ANY         18169   581         31/31           0       1       
53940   38      36          ANY         18170   582         0/31            1       0       
53942   38      36          ANY         18171   582         1/31            0       0       
53943   38      36          ANY         18172   582         2/31            0       0       
53945   38      36          ANY         18173   582         3/31            0       0       
53946   38      36          ANY         18174   582         4/31            0       0       
53948   38      36          ANY         18175   582         5/31            0       0       
53949   38      36          ANY         18176   582         6/31            0       0       
53951   38      36          ANY         18177   582         7/31            0       0       
53952   38      36          ANY         18178   582         8/31            0       0       
53954   38      36          ANY         18179   582         9/31            0       0       
53956   38      36          ANY         18180   582         10/31           0       0       
53957   38      36          ANY         18181   582         11/31           0       0       
53959   38      36          ANY         18182   582         12/31           0       0       
53960   38      36          ANY         18183   582         13/31           0       0       
53962   38      36          ANY         18184   582         14/31           0       0       
53963   38      36          ANY         18185   582         15/31           0       0       
53965   38      36          ANY         18186   582         16/31           0       0       
53967   38      36          ANY         18187   582         17/31           0       0       
53968   38      36          ANY         18188   582         18/31           0       0       
53970   38      36          ANY         18189   582         19/31           0       0       
53971   38      36          ANY         18190   582         20/31           0       0       
53973   38      36          ANY         18191   582         21/31           0       0       
53974   38      36          ANY         18192   582         22/31           0       0       
53976   38      36          ANY         18193   582         23/31           0       0       
53978   38      36          ANY         18194   582         24/31           0       0       
53979   38      36          ANY         18195   582         25/31           0       0       
53981   38      36          ANY         18196   582         26/31           0       0       
53982   38      36          ANY         18197   582         27/31           0       0       
53984   38      36          ANY         18198   582         28/31           0       0       
53985   38      36          ANY         18199   582         29/31           0       0       
53987   38      36          ANY         18200   582         30/31           0       0       
53988   38      36          ANY         18201   582         31/31           0       1       
53990   9       4           ANY         18202   583         0/31            1       0       
53992   9       4           ANY         18203   583         1/31            0       0       
53993   9       4           ANY         18204   583         2/31            0       0       
53995   9       4           ANY         18205   583         3/31            0       0       
53996   9       4           ANY         18206   583         4/31            0       0       
53998   9       4           ANY         18207   583         5/31            0       0       
53999   9       4           ANY         18208   583         6/31            0       0       
54001   9       4           ANY         18209   583         7/31            0       0       
54002   9       4           ANY         18210   583         8/31            0       0       
54004   9       4           ANY         18211   583         9/31            0       0       
54006   9       4           ANY         18212   583         10/31           0       0       
54007   9       4           ANY         18213   583         11/31           0       0       
54009   9       4           ANY         18214   583         12/31           0       0       
54010   9       4           ANY         18215   583         13/31           0       0       
54012   9       4           ANY         18216   583         14/31           0       0       
54013   9       4           ANY         18217   583         15/31           0       0       
54015   9       4           ANY         18218   583         16/31           0       0       
54017   9       4           ANY         18219   583         17/31           0       0       
54018   9       4           ANY         18220   583         18/31           0       0       
54020   9       4           ANY         18221   583         19/31           0       0       
54021   9       4           ANY         18222   583         20/31           0       0       
54023   9       4           ANY         18223   583         21/31           0       0       
54024   9       4           ANY         18224   583         22/31           0       0       
54026   9       4           ANY         18225   583         23/31           0       0       
54028   9       4           ANY         18226   583         24/31           0       0       
54029   9       4           ANY         18227   583         25/31           0       0       
54031   9       4           ANY         18228   583         26/31           0       0       
54032   9       4           ANY         18229   583         27/31           0       0       
54034   9       4           ANY         18230   583         28/31           0       0       
54035   9       4           ANY         18231   583         29/31           0       0       
54037   9       4           ANY         18232   583         30/31           0       0       
54038   9       4           ANY         18233   583         31/31           0       1       
54040   57      4           ANY         18234   584         0/31            1       0       
54042   57      4           ANY         18235   584         1/31            0       0       
54043   57      4           ANY         18236   584         2/31            0       0       
54045   57      4           ANY         18237   584         3/31            0       0       
54046   57      4           ANY         18238   584         4/31            0       0       
54048   57      4           ANY         18239   584         5/31            0       0       
54049   57      4           ANY         18240   584         6/31            0       0       
54051   57      4           ANY         18241   584         7/31            0       0       
54052   57      4           ANY         18242   584         8/31            0       0       
54054   57      4           ANY         18243   584         9/31            0       0       
54056   57      4           ANY         18244   584         10/31           0       0       
54057   57      4           ANY         18245   584         11/31           0       0       
54059   57      4           ANY         18246   584         12/31           0       0       
54060   57      4           ANY         18247   584         13/31           0       0       
54062   57      4           ANY         18248   584         14/31           0       0       
54063   57      4           ANY         18249   584         15/31           0       0       
54065   57      4           ANY         18250   584         16/31           0       0       
54067   57      4           ANY         18251   584         17/31           0       0       
54068   57      4           ANY         18252   584         18/31           0       0       
54070   57      4           ANY         18253   584         19/31           0       0       
54071   57      4           ANY         18254   584         20/31           0       0       
54073   57      4           ANY         18255   584         21/31           0       0       
54074   57      4           ANY         18256   584         22/31           0       0       
54076   57      4           ANY         18257   584         23/31           0       0       
54078   57      4           ANY         18258   584         24/31           0       0       
54079   57      4           ANY         18259   584         25/31           0       0       
54081   57      4           ANY         18260   584         26/31           0       0       
54082   57      4           ANY         18261   584         27/31           0       0       
54084   57      4           ANY         18262   584         28/31           0       0       
54085   57      4           ANY         18263   584         29/31           0       0       
54087   57      4           ANY         18264   584         30/31           0       0       
54088   57      4           ANY         18265   584         31/31           0       1       
54090   43      4           ANY         18266   585         0/31            1       0       
54092   43      4           ANY         18267   585         1/31            0       0       
54093   43      4           ANY         18268   585         2/31            0       0       
54095   43      4           ANY         18269   585         3/31            0       0       
54096   43      4           ANY         18270   585         4/31            0       0       
54098   43      4           ANY         18271   585         5/31            0       0       
54099   43      4           ANY         18272   585         6/31            0       0       
54101   43      4           ANY         18273   585         7/31            0       0       
54102   43      4           ANY         18274   585         8/31            0       0       
54104   43      4           ANY         18275   585         9/31            0       0       
54106   43      4           ANY         18276   585         10/31           0       0       
54107   43      4           ANY         18277   585         11/31           0       0       
54109   43      4           ANY         18278   585         12/31           0       0       
54110   43      4           ANY         18279   585         13/31           0       0       
54112   43      4           ANY         18280   585         14/31           0       0       
54113   43      4           ANY         18281   585         15/31           0       0       
54115   43      4           ANY         18282   585         16/31           0       0       
54117   43      4           ANY         18283   585         17/31           0       0       
54118   43      4           ANY         18284   585         18/31           0       0       
54120   43      4           ANY         18285   585         19/31           0       0       
54121   43      4           ANY         18286   585         20/31           0       0       
54123   43      4           ANY         18287   585         21/31           0       0       
54124   43      4           ANY         18288   585         22/31           0       0       
54126   43      4           ANY         18289   585         23/31           0       0       
54128   43      4           ANY         18290   585         24/31           0       0       
54129   43      4           ANY         18291   585         25/31           0       0       
54131   43      4           ANY         18292   585         26/31           0       0       
54132   43      4           ANY         18293   585         27/31           0       0       
54134   43      4           ANY         18294   585         28/31           0       0       
54135   43      4           ANY         18295   585         29/31           0       0       
54137   43      4           ANY         18296   585         30/31           0       0       
54138   43      4           ANY         18297   585         31/31           0       1       
54140   41      6           ANY         18298   586         0/31            1       0       
54142   41      6           ANY         18299   586         1/31            0       0       
54143   41      6           ANY         18300   586         2/31            0       0       
54145   41      6           ANY         18301   586         3/31            0       0       
54146   41      6           ANY         18302   586         4/31            0       0       
54148   41      6           ANY         18303   586         5/31            0       0       
54149   41      6           ANY         18304   586         6/31            0       0       
54151   41      6           ANY         18305   586         7/31            0       0       
54152   41      6           ANY         18306   586         8/31            0       0       
54154   41      6           ANY         18307   586         9/31            0       0       
54156   41      6           ANY         18308   586         10/31           0       0       
54157   41      6           ANY         18309   586         11/31           0       0       
54159   41      6           ANY         18310   586         12/31           0       0       
54160   41      6           ANY         18311   586         13/31           0       0       
54162   41      6           ANY         18312   586         14/31           0       0       
54163   41      6           ANY         18313   586         15/31           0       0       
54165   41      6           ANY         18314   586         16/31           0       0       
54167   41      6           ANY         18315   586         17/31           0       0       
54168   41      6           ANY         18316   586         18/31           0       0       
54170   41      6           ANY         18317   586         19/31           0       0       
54171   41      6           ANY         18318   586         20/31           0       0       
54173   41      6           ANY         18319   586         21/31           0       0       
54174   41      6           ANY         18320   586         22/31           0       0       
54176   41      6           ANY         18321   586         23/31           0       0       
54178   41      6           ANY         18322   586         24/31           0       0       
54179   41      6           ANY         18323   586         25/31           0       0       
54181   41      6           ANY         18324   586         26/31           0       0       
54182   41      6           ANY         18325   586         27/31           0       0       
54184   41      6           ANY         18326   586         28/31           0       0       
54185   41      6           ANY         18327   586         29/31           0       0       
54187   41      6           ANY         18328   586         30/31           0       0       
54188   41      6           ANY         18329   586         31/31           0       1       
54190   19      6           ANY         18330   587         0/31            1       0       
54192   19      6           ANY         18331   587         1/31            0       0       
54193   19      6           ANY         18332   587         2/31            0       0       
54195   19      6           ANY         18333   587         3/31            0       0       
54196   19      6           ANY         18334   587         4/31            0       0       
54198   19      6           ANY         18335   587         5/31            0       0       
54199   19      6           ANY         18336   587         6/31            0       0       
54201   19      6           ANY         18337   587         7/31            0       0       
54202   19      6           ANY         18338   587         8/31            0       0       
54204   19      6           ANY         18339   587         9/31            0       0       
54206   19      6           ANY         18340   587         10/31           0       0       
54207   19      6           ANY         18341   587         11/31           0       0       
54209   19      6           ANY         18342   587         12/31           0       0       
54210   19      6           ANY         18343   587         13/31           0       0       
54212   19      6           ANY         18344   587         14/31           0       0       
54213   19      6           ANY         18345   587         15/31           0       0       
54215   19      6           ANY         18346   587         16/31           0       0       
54217   19      6           ANY         18347   587         17/31           0       0       
54218   19      6           ANY         18348   587         18/31           0       0       
54220   19      6           ANY         18349   587         19/31           0       0       
54221   19      6           ANY         18350   587         20/31           0       0       
54223   19      6           ANY         18351   587         21/31           0       0       
54224   19      6           ANY         18352   587         22/31           0       0       
54226   19      6           ANY         18353   587         23/31           0       0       
54228   19      6           ANY         18354   587         24/31           0       0       
54229   19      6           ANY         18355   587         25/31           0       0       
54231   19      6           ANY         18356   587         26/31           0       0       
54232   19      6           ANY         18357   587         27/31           0       0       
54234   19      6           ANY         18358   587         28/31           0       0       
54235   19      6           ANY         18359   587         29/31           0       0       
54237   19      6           ANY         18360   587         30/31           0       0       
54238   19      6           ANY         18361   587         31/31           0       1       
54240   57      21          ANY         18362   588         0/31            1       0       
54242   57      21          ANY         18363   588         1/31            0       0       
54243   57      21          ANY         18364   588         2/31            0       0       
54245   57      21          ANY         18365   588         3/31            0       0       
54246   57      21          ANY         18366   588         4/31            0       0       
54248   57      21          ANY         18367   588         5/31            0       0       
54249   57      21          ANY         18368   588         6/31            0       0       
54251   57      21          ANY         18369   588         7/31            0       0       
54252   57      21          ANY         18370   588         8/31            0       0       
54254   57      21          ANY         18371   588         9/31            0       0       
54256   57      21          ANY         18372   588         10/31           0       0       
54257   57      21          ANY         18373   588         11/31           0       0       
54259   57      21          ANY         18374   588         12/31           0       0       
54260   57      21          ANY         18375   588         13/31           0       0       
54262   57      21          ANY         18376   588         14/31           0       0       
54263   57      21          ANY         18377   588         15/31           0       0       
54265   57      21          ANY         18378   588         16/31           0       0       
54267   57      21          ANY         18379   588         17/31           0       0       
54268   57      21          ANY         18380   588         18/31           0       0       
54270   57      21          ANY         18381   588         19/31           0       0       
54271   57      21          ANY         18382   588         20/31           0       0       
54273   57      21          ANY         18383   588         21/31           0       0       
54274   57      21          ANY         18384   588         22/31           0       0       
54276   57      21          ANY         18385   588         23/31           0       0       
54278   57      21          ANY         18386   588         24/31           0       0       
54279   57      21          ANY         18387   588         25/31           0       0       
54281   57      21          ANY         18388   588         26/31           0       0       
54282   57      21          ANY         18389   588         27/31           0       0       
54284   57      21          ANY         18390   588         28/31           0       0       
54285   57      21          ANY         18391   588         29/31           0       0       
54287   57      21          ANY         18392   588         30/31           0       0       
54288   57      21          ANY         18393   588         31/31           0       1       
54290   14      6           ANY         18394   589         0/31            1       0       
54292   14      6           ANY         18395   589         1/31            0       0       
54293   14      6           ANY         18396   589         2/31            0       0       
54295   14      6           ANY         18397   589         3/31            0       0       
54296   14      6           ANY         18398   589         4/31            0       0       
54298   14      6           ANY         18399   589         5/31            0       0       
54299   14      6           ANY         18400   589         6/31            0       0       
54301   14      6           ANY         18401   589         7/31            0       0       
54302   14      6           ANY         18402   589         8/31            0       0       
54304   14      6           ANY         18403   589         9/31            0       0       
54306   14      6           ANY         18404   589         10/31           0       0       
54307   14      6           ANY         18405   589         11/31           0       0       
54309   14      6           ANY         18406   589         12/31           0       0       
54310   14      6           ANY         18407   589         13/31           0       0       
54312   14      6           ANY         18408   589         14/31           0       0       
54313   14      6           ANY         18409   589         15/31           0       0       
54315   14      6           ANY         18410   589         16/31           0       0       
54317   14      6           ANY         18411   589         17/31           0       0       
54318   14      6           ANY         18412   589         18/31           0       0       
54320   14      6           ANY         18413   589         19/31           0       0       
54321   14      6           ANY         18414   589         20/31           0       0       
54323   14      6           ANY         18415   589         21/31           0       0       
54324   14      6           ANY         18416   589         22/31           0       0       
54326   14      6           ANY         18417   589         23/31           0       0       
54328   14      6           ANY         18418   589         24/31           0       0       
54329   14      6           ANY         18419   589         25/31           0       0       
54331   14      6           ANY         18420   589         26/31           0       0       
54332   14      6           ANY         18421   589         27/31           0       0       
54334   14      6           ANY         18422   589         28/31           0       0       
54335   14      6           ANY         18423   589         29/31           0       0       
54337   14      6           ANY         18424   589         30/31           0       0       
54338   14      6           ANY         18425   589         31/31           0       1       
54340   33      8           ANY         18426   590         0/31            1       0       
54342   33      8           ANY         18427   590         1/31            0       0       
54343   33      8           ANY         18428   590         2/31            0       0       
54345   33      8           ANY         18429   590         3/31            0       0       
54346   33      8           ANY         18430   590         4/31            0       0       
54348   33      8           ANY         18431   590         5/31            0       0       
54349   33      8           ANY         18432   590         6/31            0       0       
54351   33      8           ANY         18433   590         7/31            0       0       
54352   33      8           ANY         18434   590         8/31            0       0       
54354   33      8           ANY         18435   590         9/31            0       0       
54356   33      8           ANY         18436   590         10/31           0       0       
54357   33      8           ANY         18437   590         11/31           0       0       
54359   33      8           ANY         18438   590         12/31           0       0       
54360   33      8           ANY         18439   590         13/31           0       0       
54362   33      8           ANY         18440   590         14/31           0       0       
54363   33      8           ANY         18441   590         15/31           0       0       
54365   33      8           ANY         18442   590         16/31           0       0       
54367   33      8           ANY         18443   590         17/31           0       0       
54368   33      8           ANY         18444   590         18/31           0       0       
54370   33      8           ANY         18445   590         19/31           0       0       
54371   33      8           ANY         18446   590         20/31           0       0       
54373   33      8           ANY         18447   590         21/31           0       0       
54374   33      8           ANY         18448   590         22/31           0       0       
54376   33      8           ANY         18449   590         23/31           0       0       
54378   33      8           ANY         18450   590         24/31           0       0       
54379   33      8           ANY         18451   590         25/31           0       0       
54381   33      8           ANY         18452   590         26/31           0       0       
54382   33      8           ANY         18453   590         27/31           0       0       
54384   33      8           ANY         18454   590         28/31           0       0       
54385   33      8           ANY         18455   590         29/31           0       0       
54387   33      8           ANY         18456   590         30/31           0       0       
54388   33      8           ANY         18457   590         31/31           0       1       
54390   55      8           ANY         18458   591         0/31            1       0       
54392   55      8           ANY         18459   591         1/31            0       0       
54393   55      8           ANY         18460   591         2/31            0       0       
54395   55      8           ANY         18461   591         3/31            0       0       
54396   55      8           ANY         18462   591         4/31            0       0       
54398   55      8           ANY         18463   591         5/31            0       0       
54399   55      8           ANY         18464   591         6/31            0       0       
54401   55      8           ANY         18465   591         7/31            0       0       
54402   55      8           ANY         18466   591         8/31            0       0       
54404   55      8           ANY         18467   591         9/31            0       0       
54406   55      8           ANY         18468   591         10/31           0       0       
54407   55      8           ANY         18469   591         11/31           0       0       
54409   55      8           ANY         18470   591         12/31           0       0       
54410   55      8           ANY         18471   591         13/31           0       0       
54412   55      8           ANY         18472   591         14/31           0       0       
54413   55      8           ANY         18473   591         15/31           0       0       
54415   55      8           ANY         18474   591         16/31           0       0       
54417   55      8           ANY         18475   591         17/31           0       0       
54418   55      8           ANY         18476   591         18/31           0       0       
54420   55      8           ANY         18477   591         19/31           0       0       
54421   55      8           ANY         18478   591         20/31           0       0       
54423   55      8           ANY         18479   591         21/31           0       0       
54424   55      8           ANY         18480   591         22/31           0       0       
54426   55      8           ANY         18481   591         23/31           0       0       
54428   55      8           ANY         18482   591         24/31           0       0       
54429   55      8           ANY         18483   591         25/31           0       0       
54431   55      8           ANY         18484   591         26/31           0       0       
54432   55      8           ANY         18485   591         27/31           0       0       
54434   55      8           ANY         18486   591         28/31           0       0       
54435   55      8           ANY         18487   591         29/31           0       0       
54437   55      8           ANY         18488   591         30/31           0       0       
54438   55      8           ANY         18489   591         31/31           0       1       
54440   12      8           ANY         18490   592         0/31            1       0       
54442   12      8           ANY         18491   592         1/31            0       0       
54443   12      8           ANY         18492   592         2/31            0       0       
54445   12      8           ANY         18493   592         3/31            0       0       
54446   12      8           ANY         18494   592         4/31            0       0       
54448   12      8           ANY         18495   592         5/31            0       0       
54449   12      8           ANY         18496   592         6/31            0       0       
54451   12      8           ANY         18497   592         7/31            0       0       
54452   12      8           ANY         18498   592         8/31            0       0       
54454   12      8           ANY         18499   592         9/31            0       0       
54456   12      8           ANY         18500   592         10/31           0       0       
54457   12      8           ANY         18501   592         11/31           0       0       
54459   12      8           ANY         18502   592         12/31           0       0       
54460   12      8           ANY         18503   592         13/31           0       0       
54462   12      8           ANY         18504   592         14/31           0       0       
54463   12      8           ANY         18505   592         15/31           0       0       
54465   12      8           ANY         18506   592         16/31           0       0       
54467   12      8           ANY         18507   592         17/31           0       0       
54468   12      8           ANY         18508   592         18/31           0       0       
54470   12      8           ANY         18509   592         19/31           0       0       
54471   12      8           ANY         18510   592         20/31           0       0       
54473   12      8           ANY         18511   592         21/31           0       0       
54474   12      8           ANY         18512   592         22/31           0       0       
54476   12      8           ANY         18513   592         23/31           0       0       
54478   12      8           ANY         18514   592         24/31           0       0       
54479   12      8           ANY         18515   592         25/31           0       0       
54481   12      8           ANY         18516   592         26/31           0       0       
54482   12      8           ANY         18517   592         27/31           0       0       
54484   12      8           ANY         18518   592         28/31           0       0       
54485   12      8           ANY         18519   592         29/31           0       0       
54487   12      8           ANY         18520   592         30/31           0       0       
54488   12      8           ANY         18521   592         31/31           0       1       
54490   4       8           ANY         18522   593         0/35            1       0       
54492   4       8           ANY         18523   593         1/35            0       0       
54493   4       8           ANY         18524   593         2/35            0       0       
54495   4       8           ANY         18525   593         3/35            0       0       
54496   4       8           ANY         18526   593         4/35            0       0       
